,index,type,title,text,chars,scene,text_in_book,score,chapter,vote_chapter,vote_percentage
653,950,dialog,BELLWETHER,Feels good to be appreciated. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Absolutely, and more! Everyone's so nice. And I feel like I'm really making a difference—",0.40545964,27,10,0.90625
654,951,dialog,LIONHEART,Smellwether?! ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Smellwether! ,0.9258847,10,10,0.90625
655,953,dialog,BELLWETHER,"That's a fun little name he likes to use. I called him Lionfart once. He did not care for that, let me tell you. It was not a good day for me. (pressing intercom button) Yes, sir? ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Oh, that's a fun little name he uses. I called him Lionfart once. He didn't care for that.",0.85199463,10,10,0.90625
656,954,dialog,LIONHEART,I thought you were going to cancel my afternoon?! ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,I thought you were going to cancel my afternoon! ,0.9759617,10,10,0.90625
657,955,dialog,BELLWETHER,"Oh, dear. I better go -- (to Hopps, while leaving) Let me know what you find. It was really nice for me to be-- ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Oh, dear… I better go. Let me know what you find. It was really nice for me to—",0.65772754,10,10,0.90625
658,956,dialog,LIONHEART,"While we're young, Smellwether! ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"While we're young, Smellwether! ",1.0000001,10,10,0.90625
659,958,dialog,NICK,You think when she goes to sleep she counts herself? ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,She is scared! ,0.3507395,12,10,0.90625
660,959,dialog,HOPPS,"Shush. Okay, traffic cams... (looking at computer) Tujunga, Tujunga... we're in. ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Okay. Traffic cameras. Tujunga, Tujunga… we're in.",0.90706676,10,10,0.90625
661,961,dialog,HOPPS,Who are these guys? ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Who are these guys? ,1.0,10,10,0.90625
662,962,dialog,NICK,Timberwolves. Look at these dumdums. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Timber wolves. Look at these dum-dums.,0.67564535,10,10,0.90625
663,964,dialog,NICK,Betcha a nickel one of em's gonna howl. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Bet you a nickel one of them's gonna howl, ",0.88112605,10,10,0.90625
664,966,dialog,NICK,And there it is. What is it with wolves and the howling? It's like-- ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,There it is. What is with wolves and howling? ,0.95629096,10,10,0.90625
665,967,dialog,HOPPS,(light-bulb moment) Howlers! Night howlers! That's what Manchas was afraid of... wolves! The wolves are the night howlers. If they took Manchas... ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,That's what Manchas was afraid of—wolves!The wolves are the night howlers. If they took Manchas—,0.90897506,10,10,0.90625
666,968,dialog,NICK,...I bet they took Otterton too. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"I bet they took Otterton, too, ",0.9866077,10,10,0.90625
667,969,dialog,HOPPS,All we gotta do is find out where they went. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"All we've gotta do is find out where they went, ",0.97301584,10,10,0.90625
668,971,dialog,HOPPS,Wait. Where'd they go? ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Wait. Where'd they go? ,1.0,10,10,0.90625
669,972,dialog,NICK,"You know, if I wanted to avoid surveillance because I was doing something illegal-- which I never have-- I would use the maintenance tunnel 6B... which would put them out... ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"You know, if I wanted to avoid surveillance￼ because I was doing something illegal—which I never have—I'd use the maintenance￼ tunnel 6B, which would put them out… ",0.60691905,10,10,0.90625
670,974,dialog,NICK,...right there. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Right there.,0.8469486,10,10,0.90625
671,976,dialog,HOPPS,"Well, look at you, Junior Detective. You know, I think you'd actually make a pretty good cop. ","{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"Junior Detective. You know, I think you'd actually make a pretty good cop.",0.93103135,10,10,0.90625
672,977,dialog,NICK,How dare you. ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,"How dare you, ",0.88253665,10,10,0.90625
673,979,dialog,NICK,Acacia alley... Ficus underpass... South Canyon... ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Rainforest District. Vine and Tujunga.,0.5387098,10,10,0.90625
674,980,dialog,HOPPS,They're heading out of town... Where does that road go? ,"{'hopps': 12, 'nick': 11, 'bellwether': 6}",49,Where does that road go? ,0.81580746,10,10,0.90625
675,983,dialog,WOLF GUARD,"Gary, quit it, you're gonna start a howl. ","{'hopps': 1, 'nick': 1}",50,"Quit it, Gary. You're gonna start a howl.",0.985271,11,11,1.0
676,984,dialog,GARY THE WOLF GUARD,I didn't start it. (more howling off-screen) Oooooooo! ,"{'hopps': 1, 'nick': 1}",50,I didn't start it. Ooooooooo! ,0.7475686,11,11,1.0
677,985,dialog,WOLF GUARD,Oooooooooo! ,"{'hopps': 1, 'nick': 1}",50,Ooooooooo! ,0.9821527,11,11,1.0
678,987,dialog,HOPPS,Come on! ,"{'hopps': 1, 'nick': 1}",50,Come on! ,1.0000001,11,11,1.0
679,989,dialog,NICK,You are a clever bunny. ,"{'hopps': 1, 'nick': 1}",50,"Clever bunny, ",0.78767216,11,11,1.0
680,992,dialog,HOPPS,It looks like this was a hospital. ,"{'hopps': 1, 'nick': 1}",51,"Looks like this was a hospital, ",0.9592168,11,11,0.5
681,994,dialog,NICK,"(turns to Hopps) You know, after you, you're the cop. ","{'hopps': 1, 'nick': 1}",51,"Officer Hopps, it's time.",0.7222233,13,11,0.5
682,996,dialog,NICK,Okay. All clear. ,"{'nick': 7, 'hopps': 7}",52,Okay.,0.6855148,28,11,0.8
683,998,dialog,HOPPS,All this equipment is brand new... ,"{'nick': 7, 'hopps': 7}",52,So my mom scraped together enough money to buy me a brand-new uniform.,0.3610938,9,11,0.8
684,999,dialog,NICK,Carrots...? ,"{'nick': 7, 'hopps': 7}",52,Carrots! ,0.8080809,19,11,0.8
685,1001,dialog,HOPPS,Claw marks... ,"{'nick': 7, 'hopps': 7}",52,Claw marks? ,0.9208785,11,11,0.8
686,1002,dialog,NICK,"Yeah. Huge, huge, claw marks. I mean, what kind of-- ","{'nick': 7, 'hopps': 7}",52,"Yeah, huge, huge claw marks. But what kind of anima—",0.809278,11,11,0.8
687,1004,dialog,HOPPS,Mr. Manchas. ,"{'nick': 7, 'hopps': 7}",52,"Mr. Manchas, ",0.9839538,11,11,0.8
688,1006,dialog,HOPPS,"It's him. We found our otter. (to the otter, gently) Mr. Otterton, my name is Officer Judy Hopps. Your wife sent me to find you. We're gonna get you out of here now. ","{'nick': 7, 'hopps': 7}",52,"Mr. Otterton, my name is Officer Judy Hopps. Your wife sent me to find you. We're gonna get you out of here now.",0.7861931,11,11,0.8
689,1008,dialog,NICK,Or not. Guess he's in no rush to get home to the Missus. ,"{'nick': 7, 'hopps': 7}",52,Guess he's in no rush to get home to the Mrs.,0.6564134,11,11,0.8
690,1010,dialog,HOPPS,"...11, 12, 13, 14. Not including Manchas it's 14... (lightbulb) Chief Bogo handed out 14 Missing Mammal files... They're all here. All the missing mammals are right here. ","{'nick': 7, 'hopps': 7}",52,Chief Bogo handed out fourteen missing mammal files… All the missing mammals are right here! ,0.74887615,11,11,0.8
691,1012,dialog,LIONHEART,"Enough! I don't want excuses, Doctor, I want answers. ","{'nick': 7, 'hopps': 7}",52,"I don't want excuses, Doctor, I want answers.",0.89573365,11,11,0.8
692,1014,dialog,BADGER DOCTOR,"Mayor Lionheart, please, we're doing everything we can. ","{'nick': 7, 'hopps': 7}",52,"Mayor Lionheart, please, ",0.8500565,11,11,0.8
693,1016,dialog,LIONHEART,"Really? Cuz I got a dozen and a half animals here who've gone off the rails crazy-- and you can't tell me why. Now, I'd call that awfully far from doing everything. ","{'nick': 7, 'hopps': 7}",52,"Because I got a dozen and a half animals here who've gone off-the-freaking-rails crazy, and you can't tell me why. I'd call that awfully far from doing everything.",0.90939134,11,11,0.8
694,1017,dialog,BADGER DOCTOR,"Sir, it may be time to consider their biology. ","{'nick': 7, 'hopps': 7}",52,"Sir, it may be time to consider their biology, ",0.9897429,11,11,0.8
695,1018,dialog,LIONHEART,What? What do you mean biology? ,"{'nick': 7, 'hopps': 7}",52,"Biology, Doctor? Spare me.",0.6951436,11,11,0.8
696,1019,dialog,BADGER DOCTOR,The only animals going savage are predators. We cannot keep it a secret. We need to come forward. ,"{'nick': 7, 'hopps': 7}",52,So predators are the only ones going savage? ,0.72234446,13,11,0.8
697,1020,dialog,LIONHEART,"Hmm... Great idea. Tell the public. And how do you think they're gonna feel about their mayor, who is a lion?! I'll be ruined! ","{'nick': 7, 'hopps': 7}",52,Let's not tell the mayor just yet—,0.6504115,28,11,0.8
698,1021,dialog,BADGER DOCTOR,"Well, what does Chief Bogo say? ","{'nick': 7, 'hopps': 7}",52,What does Chief Bogo think? ,0.8992426,11,11,0.8
699,1022,dialog,LIONHEART,Chief Bogo doesn't know. And we are going to keep it that way. ,"{'nick': 7, 'hopps': 7}",52,Chief Bogo doesn't know. And we are going to keep it that way.,1.0000001,11,11,0.8
700,1024,dialog,LIONHEART,Someone's here! ,"{'nick': 7, 'hopps': 7}",52,Someone's here! ,1.0,11,11,0.8
701,1025,dialog,BADGER DOCTOR,"Sir, you need to go, now! (calls out) Security! Sweep the area! ","{'nick': 7, 'hopps': 7}",52,"Security, sweep the area! ",0.8117401,11,11,0.8
702,1027,dialog,NICK,Great! We're dead. We're dead. That's it. I'm dead. You're dead. Everybody's dead. ,"{'nick': 7, 'hopps': 7}",52,"Great, we're dead. That's it. I'm dead. You're dead. Everybody's dead, ",0.95081717,11,11,0.8
703,1029,dialog,HOPPS,Can you swim? ,"{'nick': 7, 'hopps': 7}",52,Can you swim? ,0.99999994,11,11,0.8
704,1030,dialog,NICK,"What? Can I swim? Yes, I can swim. Why? ","{'nick': 7, 'hopps': 7}",52,What? Can I swim? Of course. Why? ,0.94391805,11,11,0.8
705,1032,dialog,NICK,Carrots?! Hopps?! Judy?! ,"{'nick': 7, 'hopps': 7}",52,Carrots? Hopps? Judy! ,0.9693636,11,11,0.8
706,1034,dialog,HOPPS,We gotta tell Bogo! ,"{'nick': 7, 'hopps': 7}",52,We've got to tell Bogo.,0.93720776,11,11,0.8
707,1036,dialog,GAZELLE,"Wow, you are one hot dancer... (robo-voice) ",{'bogo': 3},53,"Wow. You are one hot dancer, ",0.74894536,8,8,0.4
708,1038,dialog,CLAWHAUSER,Chief Bogo! ,{'bogo': 3},53,"Uh, Chief? Chief Bogo? ",0.8713711,24,8,0.4
709,1039,dialog,BOGO,(guilty) Not now! ,{'bogo': 3},53,Not now! ,0.5892311,28,8,0.4
710,1040,dialog,CLAWHAUSER,"Wait, is that Gazelle? ",{'bogo': 3},53,Have you seen Gazelle's new video—are you familiar with Gazelle? ,0.7357548,8,8,0.4
711,1041,dialog,BOGO,(struggling to silence his phone) No! ,{'bogo': 3},53,"Stop talking, stop talking, stop talking—",0.38080797,6,8,0.4
712,1042,dialog,GAZELLE,"I am Gazelle, and you are one hot dancer. ",{'bogo': 3},53,"Wow. You are one hot dancer, ",0.7571845,8,8,0.4
713,1043,dialog,CLAWHAUSER,"You have the app too?! (ecstatic) Oh, jeeeeez! ",{'bogo': 3},53,Did you think it was real? It looks so real! It's not—it's just a new app.,0.44750044,8,8,0.4
714,1044,dialog,BOGO,"Clawhauser, can't you see I'm working on the missing mammal cases?! ",{'bogo': 3},53,"Finally, we have fourteen missing mammal cases, ",0.6974778,24,8,0.4
715,1045,dialog,CLAWHAUSER,"Oh, yes of course! About that, sir... Officer Hopps just called... She found all of `em. ",{'bogo': 3},53,Officer Hopps? ,0.68987244,9,8,0.4
716,1047,dialog,GAZELLE,Wow! I'm impressed. ,{'bogo': 3},53,"Wow, ",0.45860714,16,8,0.4
717,1049,dialog,HOPPS,"Mayor Lionheart, you have the right to remain silent. Anything-- ",{'hopps': 3},54,"Mayor Lionheart, please, ",0.6757415,11,14,0.4
718,1050,dialog,LIONHEART,You don't understand. I was trying to protect the city. ,{'hopps': 3},54,"With all due respect, sir, a good cop is supposed to serve and protect—help the city, not tear it apart￼, ",0.5040731,14,14,0.4
719,1051,dialog,HOPPS,You were just trying to protect your job. ,{'hopps': 3},54,Your job is putting tickets on parked cars.,0.43537027,28,14,0.4
720,1052,dialog,LIONHEART,"No. Listen, we still don't know why this is happening. It could destroy Zootopia. ",{'hopps': 3},54,"The Zootopia I know is better than this. We don't just blindly assign blame. We don't know why these attacks keep happening, but it is irresponsible to label all predators as savages. We cannot let fear divide us. Please give me back the Zootopia I love.",0.6489102,14,14,0.4
721,1053,dialog,HOPPS,You have the right to remain silent. Anything you say can and will be used against you in a court of law... ,{'hopps': 3},54,WE RESERVE THE RIGHT TO REFUSE SERVICE TO ANYONE. So beat it.,0.41606885,25,14,0.4
722,1056,dialog,BOGO,"Ladies and Gentlemammals... 14 mammals went missing and all 14 have been found by our newest recruit, who will speak to you in a moment. But first, let me remind you-- ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Fourteen mammals went missing, and all fourteen have been found by our newest recruit, who will speak to you in a moment.",0.8979126,13,13,0.7037037037037037
723,1058,dialog,HOPPS,Rrrgh. I am so nervous... ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"I am so nervous, ",0.7802098,13,13,0.7037037037037037
724,1059,dialog,NICK,"Okay, press conference 101: You wanna look smart? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Okay, Press Conference 101, ",0.6834632,13,13,0.7037037037037037
725,1060,dialog,,80. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"A hundred tickets, ",0.50045526,24,13,0.7037037037037037
726,1061,dialog,NICK,"Answer their question with your own question and then answer that question. Like this, ""Excuse me. Officer Hopps, what can you tell us about the case?"" (pretending to be Hopps) ""Well, was this a tough case? Yes. Yes it was."" You see? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"No, actually, it's Officer Hopps, and I'm here to ask you some questions about a case.",0.7074241,2,13,0.7037037037037037
727,1062,dialog,HOPPS,You should be there with me. We did this together. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"You should be up there with me. We did this together, ",0.85802424,13,13,0.7037037037037037
728,1063,dialog,NICK,"Well, am I a cop? No. No, I am not. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Well, am I a cop? No. No, I'm not, ",0.9929931,13,13,0.7037037037037037
729,1064,dialog,HOPPS,"Funny you should say that, because I've been thinking... it would be nice to have a partner. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Funny you should say that… because I've been thinking. It would be nice to have a partner, ",0.98558366,13,13,0.7037037037037037
730,1066,dialog,HOPPS,Here. In case you need something to write with. ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,Here. In case you need something to write with.,1.0000001,13,13,0.7037037037037037
731,1067,dialog,BOGO,"At twenty-two hundred hours, we found all these missing animals... ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Finally, we have fourteen missing mammal cases, ",0.60759133,24,13,0.7037037037037037
732,1069,dialog,BELLWETHER,"Officer Hopps, it's time. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Officer Hopps, it's time.",1.0000002,13,13,0.7037037037037037
733,1071,dialog,BOGO,"So now, I'll turn things over to the officer who cracked the case. Officer Judy Hopps. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Officer Judy Hopps, ",0.713578,4,13,0.7037037037037037
734,1073,dialog,PRESS,Officer Hopps! / Over here! / Here! ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Hey. Officer Hopps, ",0.82852083,24,13,0.7037037037037037
735,1074,dialog,HOPPS,(pointing to a REPORTER) Yes? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,A reporter interviewed Lionheart from jail.,0.36511108,20,13,0.7037037037037037
736,1075,dialog,REPORTER,What can you tell us about the animals that went savage? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,What can you tell us about the animals that went savage? ,1.0000002,13,13,0.7037037037037037
737,1076,dialog,HOPPS,"Well, the animals in question... (glances at Nick) Are they all different species? Yes. Yes they are. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Well, the animals in question… Are they all different species? Yes. Yes, they are, ",0.7655765,13,13,0.7037037037037037
738,1078,dialog,REPORTER 2,"Okay, so what is the connection? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"Okay, what's the connection? ",0.9412347,13,13,0.7037037037037037
739,1079,dialog,HOPPS,"Well, all we know is that they are all members of the predator family. ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"All we know is that they're all members of the predator family, ",0.98258084,13,13,0.7037037037037037
740,1080,dialog,ANOTHER REPORTER,"So, predators are the only ones going savage? ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,So predators are the only ones going savage? ,0.9909462,13,13,0.7037037037037037
741,1081,dialog,HOPPS,"That is accu-- Yes, that is accurate. Yes... ","{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,"That is accurate, ",0.40817747,13,13,0.7037037037037037
742,1082,dialog,REPORTER 3,Wow. Why is that happening? ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,Why is that happening? ,0.75101197,13,13,0.7037037037037037
743,1083,dialog,HOPPS,We still don't know-- ,"{'bogo': 3, 'hopps': 22, 'nick': 11, 'bellwether': 3}",55,We still don't know—,0.8952768,13,13,0.7037037037037037
